victim_id,title,outlet,url
V1-0579,SIU clears York Regional Police officer who killed Vaughan condo shooter,East Gwillimbury Express,https://www.yorkregion.com/news/siu-clears-york-regional-police-officer-who-killed-vaughan-condo-shooter/article_8ac73572-5756-5cd3-b635-c01d50e4ff4c.html
V1-0254,Report on Fort McMurray RCMP involved shooting says nothing could have been done differently,The Edmonton Sun,https://edmontonsun.com/2014/12/04/report-on-fort-mcmurray-rcmp-involved-shooting-says-nothing-could-have-been-done-differently
V1-0383,SIU probes death of 21-year-old shot by police in North York,Global News,https://globalnews.ca/news/2575972/siu-investigating-after-man-injured-in-north-york-shooting/
V1-0474,Officer who fatally wounded woman on Christmas morning previously killed man in line of duty,The Calgary Sun,https://calgarysun.com/news/crime/officer-who-fatally-wounded-woman-on-christmas-morning-previously-killed-man-in-line-of-duty
V1-0581,Saskatchewan Serious Incident Response Team confirms Prince Albert officer shot and killed man,CBC,https://www.cbc.ca/news/canada/saskatchewan/sirt-confirms-officer-shot-killed-man-1.6720538
V1-0424,A quiet teen with tragic past suspected in fatal northern Quebec stabbings,CBC,https://www.cbc.ca/news/canada/montreal/quebec-akulivik-illutak-anautak-1.4155820
V1-0320,Ex-SQ officer Éric Deslauriers sentenced to 4 years for teen's death,CBC,https://www.cbc.ca/news/canada/montreal/eric-deslauriers-charged-sq-teen-death-1.4647428
V2-0938,Coroner's inquest begins today into suicide of mentally ill man at OCDC,CBC,https://www.cbc.ca/news/canada/ottawa/cleve-cas-geddes-coroners-inquest-1.4920114
V1-0290,Lethbridge's Bhutanese community seeks answers after shooting,Global News,https://globalnews.ca/news/267327/lethbridges-bhutanese-community-seeks-answers-after-shooting/
V1-0419,'I believe he intended to kill me ' Edmonton police officer told ASIRT,CBC,https://www.cbc.ca/news/canada/edmonton/edmonton-police-shooting-impaired-driver-vitaly-savin-1.5297496
V1-0322,Driver shot dead by police had been 'awake for days' on meth  passenger wanted to be killed by police: ASIRT,Calgary Herald,https://calgaryherald.com/news/crime/driver-shot-dead-by-police-had-been-awake-for-days-on-meth-passenger-wanted-to-be-killed-by-police-asirt
V1-0141,Police identify man shot by officer,CBC,https://www.cbc.ca/news/canada/manitoba/police-identify-man-shot-by-officer-1.671684
V2-0913,Windsor man overdosed in jail after being denied addiction meds  coroner's inquest hears,CBC,https://www.cbc.ca/news/canada/windsor/joseph-gratton-coroners-inquest-death-2019-windsor-jail-1.7555086
V1-0399,12 months in jail for London officer convicted in Debra Chrisjohn death,Global News,https://globalnews.ca/news/7348359/12-months-in-jail-for-london-officer-convicted-in-debra-chrisjohn-death/
V1-0487,'I carry the weight of taking somebody's life everyday': Peterborough officer who killed armed suspect says more mental health supports needed  inquest hears,Peterborough Examiner,https://www.thepeterboroughexaminer.com/news/crime/i-carry-the-weight-of-taking-somebody-s-life-everyday-peterborough-officer-who-killed-armed/article_5473884a-d1e0-56a8-a524-dae0c897e078.html
V2-0761,Another inquest announced,Kelowna Capital News,https://www.proquest.com/canadiannews/docview/375974927/9B0D556540C48F4PQ/18?accountid=14771&sourcetype=Newspapers
V1-0223,Mississauga father gunned down by police suffered from schizophrenia,Mississauga News,https://www.mississauga.com/news/mississauga-father-gunned-down-by-police-suffered-from-schizophrenia/article_a182f572-e562-547e-bbdb-ae9c0955f2a5.html
V1-0399,Officer who didn't help First Nations woman he arrested deserves jail time  Crown says,CBC,https://www.cbc.ca/news/canada/london/officer-who-didn-t-help-first-nations-woman-he-arrested-deserves-jail-time-crown-says-1.5447383
V1-0459,2 Mounties now facing manslaughter charges in central Alberta shooting death of man in car,Global News,https://globalnews.ca/news/7326910/alberta-mounties-manslaughter-charges-2018-shooting/
V1-0544,Man targeted in weekend Kelowna shooting dies during police incident,CBC,https://www.cbc.ca/news/canada/british-columbia/kyle-gianis-death-1.6131628
V1-0108,Police shooting of retired banker shocks N.S. village,The Globe and Mail,https://www.theglobeandmail.com/news/national/police-shooting-of-retired-banker-shocks-ns-village/article18243882/
V2-0693,Jury recommends first-aid training for Vancouver police after coroner's inquest,The Province,https://theprovince.com/news/local-news/jury-recommends-first-aid-training-for-vancouver-police-after-coroners-inquest
V1-0614,'Went straight for their gun': family questions teen's death by police,Winnipeg Free Press,https://www.winnipegfreepress.com/featured/2024/11/23/went-straight-for-their-gun-family-questions-teens-death-by-police
V1-0052,Province stays out of police shooting probe,Vancouver Sun,https://www.proquest.com/canadiannews/docview/242444789/EA0DEB4AE1F34AC8PQ/20?accountid=14771&sourcetype=Newspapers
V1-0489,Police watchdog clears RCMP officer who shot and killed man who rammed him,CBC,https://www.cbc.ca/news/canada/nova-scotia/no-charges-laid-against-ns-police-officer-shot-and-killed-man-in-truro-1.5716084
V1-0550,Inquest underway into 2021 police-involved shooting in Montreal Lake  Sask.,Prince Albert Daily Herald,https://paherald.sk.ca/inquest-underway-into-2021-police-involved-shooting-in-montreal-lake-sask/
V1-0629,Police officer was 'reckless' when firing plastic bullets that killed woman: OPCC,CBC,https://www.cbc.ca/news/canada/british-columbia/police-officer-was-reckless-when-firing-plastic-bullets-that-killed-woman-1.7542947
V2-0805,Orangeville police ignored safety rules on night inmate died  inquest hears,Toronto Star,https://www.thestar.com/news/ontario/orangeville-police-ignored-safety-rules-on-night-inmate-died-inquest-hears/article_c6782172-575f-5d3a-9a65-43f4db452a7a.html
V1-0081,Stun-gun company planning to monitor autopsy,The Globe and Mail,https://www.proquest.com/canadiannews/docview/383845299/7C33584FEF744E88PQ/11?accountid=14771&sourcetype=Newspapers
V1-0493,Kingston Police officer cleared by SIU after responding to stabbing,The Kingston Whig-Standard,https://www.thewhig.com/news/local-news/kingston-police-officer-cleared-by-siu-after-responding-to-stabbing
V1-0180,City cop forced to shoot,Winnipeg Free Press,https://www.winnipegfreepress.com/breakingnews/2017/05/12/officer-had-to-shoot-man-holding-knife-in-2008-inquest-judge-says
V1-0540,Suspect  RCMP dog dead after High Prairie police operation,CBC,https://www.cbc.ca/news/canada/edmonton/alberta-rcmp-dog-shot-and-killed-in-line-of-duty-1.6071342
V1-0639,OPP officer accused of manslaughter says he tripped  fell into suspect car,CBC,https://www.cbc.ca/news/canada/windsor/opp-manslaughter-trial-indigenous-orourke-grieves-1.7535927
V1-0374,37-year-old shot dead by RCMP; was sought for sex assault and attempted murder,CityNews,https://calgary.citynews.ca/2015/12/25/asirt-investigating-officer-involved-shooting-in-red-deer/
V1-0028,'Excited delirium' blamed,Regina Leader-Post,https://www.proquest.com/canadiannews/docview/349746770/62FB8D79DFF6422CPQ/5?accountid=14771&sourcetype=Newspapers
V1-0187,Inquiry probes 2008 arrest death,CBC,https://www.cbc.ca/news/canada/calgary/inquiry-probes-2008-arrest-death-1.1001599
V1-0205,Police notes questioned after man fatally shot,Toronto Star,https://www.thestar.com/news/gta/police-notes-questioned-after-man-fatally-shot/article_b945f5da-9018-57f7-9c48-15613169599d.html
V1-0440,Inquest into police shooting death of Brydon Whitstone starts in Battleford,Global News,https://globalnews.ca/news/4725441/inquest-brydon-whitstone-death/
V1-0583,Quebec provincial police officer killed during attempted arrest,CBC,https://www.cbc.ca/news/canada/montreal/quebec-provincial-police-officer-killed-during-attempted-arrest-1.6793064
V1-0008,Man dies after police restrain him,Edmonton Journal,https://www.proquest.com/canadiannews/docview/252740679/A498C7C9B7AF47F0PQ/3?accountid=14771&sourcetype=Newspapers
V1-0045,Death in custody prompts questions: Family in dark about man's final hours,Calgary Herald,https://www.proquest.com/canadiannews/docview/244985021/6D52E64269994291PQ/9?accountid=14771
V1-0580,Community holds vigil for Siksika Nation member killed in Christmas Day police shooting,CBC,https://www.cbc.ca/news/canada/calgary/community-holds-vigil-for-siksika-nation-member-killed-in-christmas-day-police-shooting-1.6700482
V2-0761,Excited delirium the focus of jury's findings,Kelowna Capital News,https://www.proquest.com/canadiannews/docview/376068293/6F2BD0F72B3D4B4BPQ/4?accountid=14771&sourcetype=Newspapers
V1-0361,Family seeks answers after man shot dead by police in Port Hardy,Times Colonist,https://www.timescolonist.com/local-news/family-seeks-answers-after-man-shot-dead-by-police-in-port-hardy-4624588
V1-0643,'He knew his life was ending': Inquest probes man's shooting death at ferry terminal,Times Colonist,https://www.timescolonist.com/local-news/he-knew-his-life-was-ending-inquest-probes-mans-shooting-death-at-ferry-terminal-9799266
V1-0386,Montreal police officer charged in fatal shooting of Bony Jean-Pierre in 2016 drug bust,CBC,https://www.cbc.ca/news/canada/montreal/jean-pierre-bony-spvm-police-montreal-manslaughter-1.4129272
V1-0345,Inquest called into 2015 death of Chilliwack man,The Chilliwack Progress,https://www.theprogress.com/news/inquest-called-into-2015-death-of-chilliwack-man-1858232
V1-0557,Family of Trent Angus mourn his death after he was shot by RCMP at Waseca,SaskToday,https://www.sasktoday.ca/north/local-news/family-of-trent-angus-mourn-his-death-after-he-was-shot-by-rcmp-5137233
V1-0568,'We want answers ' says family of Ojibwa man who died after beanbag gun shooting,Global News,https://globalnews.ca/news/9101674/chris-amyotte-beanbag-gun-family/
V1-0019,Lack of backup led to fatal police shooting,Calgary Herald,https://www.proquest.com/canadiannews/docview/244958755/CD307489238948F6PQ/14?accountid=14771&sourcetype=Newspapers
V1-0323,Officer who shot and killed Indigenous man in N.B. did not commit crime: watchdog,CityNews,https://halifax.citynews.ca/2025/04/03/officer-who-shot-and-killed-indigenous-man-in-n-b-did-not-commit-crime-watchdog/
V2-0766,Surrey RCMP probing death of man in custody,The Globe and Mail,https://www.theglobeandmail.com/news/national/surrey-rcmp-probing-death-of-man-in-custody/article696857/
V1-0304,Codiac RCMP not responsible for death of Moncton man: Fredericton Police,Global News,https://globalnews.ca/news/1349567/codiac-rcmp-not-responsible-for-death-of-moncton-man-fredericton-police/
V1-0621,34-year-old man killed in police shooting in Inukjuak: family,APTN News,https://www.aptnnews.ca/national-news/34-year-old-man-killed-in-police-shooting-in-inukjuak-family/
V1-0132,Alberta man's family seeks answers into Taser death,CBC,https://www.cbc.ca/news/canada/calgary/alberta-man-s-family-seeks-answers-into-taser-death-1.720308
V1-0550,'The softest person ever around his baby girl': Family of Sask. man killed in RCMP shooting hopes for answers,CTV,https://www.ctvnews.ca/saskatoon/article/the-softest-person-ever-around-his-baby-girl-family-of-sask-man-killed-in-rcmp-shooting-hopes-for-answers/
V1-0365,Citing Myles Gray case  VPD chief calls slow police oversight a 'failure in the system',Global News,https://globalnews.ca/news/11144679/vpd-chief-adam-palmer-myles-gray-oversight/
V2-0687,SIRT clears Amherst police officers in death of 71-year-old man,PNI Atlantic News,https://www.saltwire.com/nova-scotia/sirt-clears-amherst-police-officers-in-death-of-71-year-old-man-358507
V2-0687,Man dies of medical issue hours after Amherst Police put him in drunk tank,CBC,https://www.cbc.ca/news/canada/nova-scotia/amherst-police-intoxicated-man-investigation-1.5196072
V1-0623,Community identifies 23-year-old man shot dead by police in Ontario court,APTN News,https://www.aptnnews.ca/national-news/community-identifies-23-year-old-man-shot-dead-by-police-in-ontario-court/
V1-0475,Man killed by Edmonton police on Boxing Day had lifetime firearms ban,Edmonton Journal,https://edmontonjournal.com/news/crime/man-killed-by-edmonton-police-on-boxing-day-had-lifetime-firearms-ban
V1-0158,Police apology sought for `senseless' death,Toronto Star,https://www.thestar.com/news/gta/police-apology-sought-for-senseless-death/article_43fc3cec-ba01-54e1-8ee2-c07dfc6b241a.html
V1-0057,Officers won't be charged in death of 17-year-old,North Bay Nugget,https://www.proquest.com/canadiannews/docview/352310839/EFDC84E61CC54300PQ/4?accountid=14771&sourcetype=Newspapers
V1-0056,Willey wouldn't stop struggling  inquest told,Prince George Citizen,https://www.proquest.com/canadiannews/docview/361785458/A7498A6D0CA34FBFPQ/5?accountid=14771&sourcetype=Newspapers
V2-0800,Public inquest into 2010 Saskatoon cell death to begin December,paNOW,https://panow.com/2013/11/25/public-inquest-into-2010-saskatoon-cell-death-to-begin-december/
V2-0685,Coroner's inquest focuses on how police failed to find gun on prisoner who later shot self in cell,CBC,https://www.cbc.ca/news/canada/saskatchewan/moose-jaw-coroners-inquest-1.7175108
V1-0609,Five months after Surrey mother shot dead by police  family waiting for answers,Global News,https://globalnews.ca/news/11023728/surrey-mother-killed-police-quesions/
V1-0644,Charges dropped against Ontario cops in shooting death of toddler,CBC,https://www.cbc.ca/news/canada/toronto/kawartha-lakes-shooting-opp-officers-1.7154323
V1-0399,Prisoner not responsive  couldn't walk at hand-over  court hears,The London Free Press,https://lfpress.com/news/local-news/prisoner-not-responsive-couldnt-walk-at-hand-over-court-hears
V1-0327,'We have a martyr in heaven': The murder of Father Gilbert Dasna,Edmonton Journal,https://edmontonjournal.com/news/local-news/we-have-a-martyr-in-heaven-the-murder-of-father-gilbert-dasna
V1-0405,Coroner's inquest called into death of Joshua Megeney  who died in 2016 Saskatoon police standoff,CBC,https://www.cbc.ca/news/canada/saskatoon/joshua-megeney-police-standoff-coroner-inquest-1.5155867
V1-0261,Victim  police officer had history,Calgary Herald,https://www.pressreader.com/canada/calgary-herald/20131217/281685432661955
V1-0535,Accused RCMP officer texted wife after shooting  Sask. 1st-degree murder trial told,CBC,https://www.cbc.ca/news/canada/saskatchewan/cp-bernie-herman-trial-day-1-1.7048596
V1-0063,Wounded officer still in hospital; Gunman shot dead by second officer after police respond to disturbance on Dufferin St.: [York Guardian Edition],York Guardian,https://www.proquest.com/canadiannews/docview/362963633/35F0A61CD2C1488EPQ/11?accountid=14771&sourcetype=Newspapers
V1-0055,Man shot by cop was known to police,Prince George Citizen,https://www.proquest.com/canadiannews/docview/361665195/E91D52E487E04F21PQ/34?accountid=14771&sourcetype=Newspapers
V1-0291,Alberta Serious Incident Response Team clears Vegreville Mountie in fatal shooting of Russell Skoropad,The Edmonton Sun,https://edmontonsun.com/2013/04/10/alberta-serious-incident-response-team-clears-vegreville-mountie-in-fatal-shooting-of-russell-skoropad
V1-0301,Toronto police officer cleared in shooting death of knife-wielding man,Toronto Star,https://www.thestar.com/news/gta/toronto-police-officer-cleared-in-shooting-death-of-knife-wielding-man/article_63c7e936-d2d3-5a8b-985a-6372d846e16b.html
V1-0040,Police knew man was ill: Family: [Ontario Edition],Toronto Star,https://www.proquest.com/canadiannews/docview/438464271/1433533E416E437FPQ/6?accountid=14771
V2-0909,Watchdog focusing on two London police officers after in-custody death of Amanda Bolt  28,The London Free Press,https://lfpress.com/news/local-news/watchdog-focusing-on-two-london-police-officers-after-in-custody-death-of-amanda-bolt-28
V1-0206,Police feared lives at risk,Brockville Recorder and Times,https://www.proquest.com/canadiannews/docview/2211743071/D3FF60126CD84858PQ/12?accountid=14771&sourcetype=Newspapers
V1-0559,'Tremendous loss': Fatal stabbing attack on Alta Vista family leaves communities reeling,The Ottawa Citizen,https://ottawacitizen.com/news/local-news/tremendous-loss-fatal-stabbing-attack-on-alta-vista-family-leaves-communities-reeling
V1-0115,Inquiry Opens Into the Death of Mohamed Anas Bennis,Le Journal de Montréal,https://www.journaldemontreal.com/2011/04/27/lenquete-sur-la-mort-mohamed-anas-bennis-souvre
V1-0291,ASIRT: Officer who fired in Vegreville incident an 11-year veteran,CTV,https://www.ctvnews.ca/edmonton/article/asirt-officer-who-fired-in-vegreville-incident-an-11-year-veteran/
V1-0196,Two bullets and a Taser couldn't take Welton down,Cowichan News Leader Pictorial,https://www.proquest.com/canadiannews/docview/848713683/4F9316B3D92A4DC3PQ/6?accountid=14771&sourcetype=Newspapers
V1-0430,UPDATE: Mississauga boy who died after being shot by Peel Regional Police identified,Mississauga News,https://www.mississauga.com/news/crime/update-mississauga-boy-who-died-after-being-shot-by-peel-regional-police-identified/article_1edd21fe-86a5-575c-83fb-37fac17c4efb.html
V1-0017,Inquest to be held into death of man in custody,Vancouver Sun,https://www.proquest.com/canadiannews/docview/242362642/C61D48D8FDCB41EEPQ/1?accountid=14771&sourcetype=Newspapers
V1-0467,Nunavik man killed following overnight standoff,Nunatsiaq News,https://nunatsiaq.com/stories/article/65674nunavik_man_killed_following_overnight_standoff_bei_investigating/
V1-0174,Dad questions Taser use; 'He wasn't an angel but does that justify killing him?';,Brantford Expositor,https://www.proquest.com/canadiannews/docview/2177932082/6E7C8A9327A54475PQ/27?accountid=14771
V1-0019,Inquiry told man wanted suicide by cop,Calgary Herald,https://www.proquest.com/canadiannews/docview/244892421/CD307489238948F6PQ/21?accountid=14771&sourcetype=Newspapers
V1-0655,Friends  family seek answers following deported man's death,Global News,https://globalnews.ca/news/4383924/cbsa-deportation-death-bolanle-alo/
V2-0692,SIU investigating death of Timmins woman who had spent time in police custody,CTV,https://www.ctvnews.ca/canada/article/siu-investigating-death-of-timmins-woman-who-had-spent-time-in-police-custody/
V1-0303,Grandmother took child out of house where man shot,Global News,https://globalnews.ca/news/1556501/grandmother-took-child-out-of-house-where-father-shot/
V1-0581,Grieving family wants to know why man was shot by P.A. police,Saskatoon StarPhoenix,https://thestarphoenix.com/news/local-news/police-oversight-body-seeks-potential-witness-to-fatal-prince-albert-police-shooting
V1-0134,Fatal shooting by police probed: [MET Edition],Toronto Star,https://www.proquest.com/canadiannews/docview/439055189/958BC8631BF0480EPQ/2?accountid=14771&sourcetype=Newspapers
V1-0365,Myles Gray death: Probe finds police misconduct allegations 'not substantiated',Global News,https://globalnews.ca/news/10803443/myles-gray-police-misconduct-findings/
V1-0560,Saanich bank-robbery suspect tried to join Armed Forces: DND,The Times Colonist,https://www.timescolonist.com/local-news/bullet-came-through-front-window-of-laundromat-businesses-reopen-in-area-near-deadly-bank-shooting-in-saanich-5543181
V1-0087,Crown assessing shooting death,Prince George Citizen,https://www.proquest.com/canadiannews/docview/361840380/A0B6A32331C94D2EPQ/11?accountid=14771&sourcetype=Newspapers
V1-0297,Squamish Chief at speaks coroner's inquest for son,North Shore News,https://www.nsnews.com/local-news/squamish-chief-at-speaks-coroners-inquest-for-son-2982709
V1-0198,Lethal force justified  review found,Calgary Herald,https://www.pressreader.com/canada/calgary-herald/20111126/284275296936795?srsltid=AfmBOoqv-mAqkI5ViVVticREE-IiaTWNtXdhLR8KsX8ZKVUUjnT3X_Qh
V1-0271,Recommendations made at inquest of shooting death,Global News,https://globalnews.ca/news/804465/recommendations-made-at-inquest-of-shooting-death/
V1-0007,SIU clears cops in standoff death,Guelph Mercury-Tribune,https://www.proquest.com/canadiannews/docview/355463591/DBDF3FD00B6844F6PQ/5?accountid=14771&sourcetype=Newspapers
V1-0401,Inquest determines police shooting of Tony Divers was a homicide,CBC,https://www.cbc.ca/news/canada/hamilton/tony-divers-police-shooting-jury-recommendations-1.5357774
V1-0659,2 Montreal police officers suspended for lying about man who died in custody win appeal,CBC,https://www.cbc.ca/news/canada/montreal/police-officers-ethics-committee-1.7607632
V1-0279,SIU names man shot dead by Hamilton police,Stoney Creek News,https://www.thespec.com/news/hamilton-region/siu-names-man-shot-dead-by-hamilton-police/article_a0540545-c19e-5474-8253-e910c564cc12.html
V2-0803,Deceased's brother calls for cameras on cruisers,Sarnia Observer,https://www.proquest.com/canadiannews/docview/2216406444/450482623CDB4598PQ/1?accountid=14771&sourcetype=Newspapers
V1-0471,B.C. death ruled homicide  RCMP mental health liaison expansion called for,Maple Ridge-Pitt Meadows News,https://www.mapleridgenews.com/news/coroners-inquest-recomends-more-mental-health-7430360
V1-0325,Alleged Brampton courthouse shooter had previous run-ins with law,The Globe and Mail,https://www.theglobeandmail.com/news/toronto/alleged-brampton-courthouse-shooter-had-previous-run-ins-with-law/article17785875/
V1-0160,Knipstrom's father tells coroner's inquest about son's death,Global News,https://globalnews.ca/news/80616/knipstroms-father-tells-coroners-inquest-about-sons-death/
V2-0783,Lawyer calls for RCMP brass to talk,Maple Ridge News,https://www.proquest.com/canadiannews/docview/741475106/DBD2647494734217PQ/11?accountid=14771
V1-0544,B.C. gangster who survived several assassination attempts dies at Enderby campground,Vancouver Sun,https://vancouversun.com/news/crime/b-c-gangster-who-survived-multiple-assassination-attempts-dies-at-enderby-campground
V1-0051,Drug-fuelled melee subject of inquest; HIV-positive transsexual died after being dragged from building,Hamilton Spectator,https://www.proquest.com/canadiannews/docview/270262613/1D5846CBB5744680PQ/8?accountid=14771&sourcetype=Newspapers
V1-0399,Indigenous woman's family 'shocked' by Appeal Court decision in custody death,The London Free Press,https://lfpress.com/news/local-news/indigenous-womans-family-shocked-by-appeal-court-decision-in-custody-death
V2-0746,Addict crashes car  shoots up one last time: Victoria man dies in police custody,Edmonton Journal,https://www.proquest.com/canadiannews/docview/253372821/F5457B7A1D42C1PQ/5?accountid=14771&sourcetype=Newspapers
V1-0191,Man slain by police had history of mental illness,Toronto Star,https://www.thestar.com/news/crime/2008/12/22/man_slain_by_police_had_history_of_mental_illness.html
V1-0521,RCMP didn't try to de-escalate in fatal shooting of Eastern Passage man: witness,PNI Atlantic News,https://www.saltwire.com/nova-scotia/rcmp-didnt-try-to-de-escalate-in-fatal-shooting-of-eastern-passage-man-witness-472937
V1-0521,Police shooting in Eastern Passage raises calls for more mental health supports,Global News,https://globalnews.ca/news/7163428/police-shooting-eastern-passage-mental-health-supports/
V1-0318,Inquest begins into fatal police shooting of Ajax man Michael MacIsaac,DurhamRegion.com,https://www.durhamregion.com/news/inquest-begins-into-fatal-police-shooting-of-ajax-man-michael-macisaac/article_96e64bd9-2b68-5a02-b2fb-1962d50e60b6.html
V1-0191,Man shot  dies in confrontation with Peel police,CBC,https://www.cbc.ca/news/canada/toronto/man-shot-dies-in-confrontation-with-peel-police-1.774202
V1-0036,Revealing names of Hells Angels a death sentence: gang expert: Author of book on biker gangs calls shooting on 401 'highly unusual',Ottawa Citizen,https://www.proquest.com/canadiannews/docview/240539784/CD3DF8020430499DPQ/27?accountid=14771&sourcetype=Newspapers
V1-0056,Willey video can't go public  family told,Prince George Citizen,https://www.proquest.com/canadiannews/docview/361866091/A7498A6D0CA34FBFPQ/18?accountid=14771&sourcetype=Newspapers
V1-0309,Alberta Serious Incident Response Team clears Mounties in death after Taser deployed,The Edmonton Sun,https://edmontonsun.com/2014/10/16/alberta-serious-incident-response-team-clears-mounties-in-taser-death
V1-0076,MD disputes police report of slaying,Toronto Star,https://www.proquest.com/canadiannews/docview/439336589/BC4B73913A0D4551PQ/12?accountid=14771&sourcetype=Newspapers
V1-0253,Standing hearing set for inquest into death of man fatally shot by RCMP at fire scene,CTV,https://www.ctvnews.ca/winnipeg/article/standing-hearing-set-for-inquest-into-death-of-man-fatally-shot-by-rcmp-at-fire-scene/
V1-0002,Cocaine crime ring smashed in Edmonton: Armoured police raid: Probe launched after shoot-out with 'Crazy Jimmy': [All But Toronto Edition],National Post,https://www.proquest.com/canadiannews/docview/329685825/720CC3A746AD45C3PQ/13?accountid=14771&sourcetype=Newspapers
V1-0063,Cop justified in shooting 63-year-old: Special Investigations Unit,Cornwall Standard-Freeholder,https://www.proquest.com/canadiannews/docview/353862683/35F0A61CD2C1488EPQ/6?accountid=14771&sourcetype=Newspapers
V1-0204,SIU clears OPP officer in disabled man's death,Toronto Star,https://www.thestar.com/news/gta/siu-clears-opp-officer-in-disabled-mans-death/article_93eda903-93d9-5972-920d-5d5347b9a9fc.html
V1-0374,RCMP release new details about Christmas Day rampage in Alberta,Global News,https://globalnews.ca/news/2421394/rcmp-release-new-details-about-christmas-day-rampage-in-alberta/
V2-0679,Man who died in Winnipeg police custody Sunday night had trouble breathing during arrest: watchdog,CBC,https://www.cbc.ca/news/canada/manitoba/manitoba-police-watchdog-investigation-man-custody-death-broadway-1.6999496
V2-0952,Mother of man slain at Sask. Pen opens up new $14.45M legal front against Alberta health officials  Calgary police,Saskatoon StarPhoenix,https://thestarphoenix.com/news/local-news/mother-of-man-slain-at-sask-pen-opens-up-new-14-45m-legal-front-against-alberta-health-officials-calgary-police
V1-0102,Seven SIU investigators probe death of air traveller:,Ottawa Citizen,https://www.proquest.com/canadiannews/docview/240852810/24500122C4BD4E50PQ/6?accountid=14771
V2-0802,Community ponders suggestions after custody death inquest,Global News,https://globalnews.ca/news/1195352/community-ponders-suggestions-after-custody-death-inquest/
V1-0412,'He was my only supporter': Mother testifies at inquest into Nunavut RCMP shooting,CBC,https://www.cbc.ca/news/canada/north/charles-qirngnirq-inquest-day-one-1.6200031
V1-0366,RCMP officer cleared in shooting death of B.C. activist that sparked Anonymous revenge campaign,National Post,https://nationalpost.com/news/canada/rcmp-officer-cleared-in-shooting-death-of-b-c-activist-that-sparked-anonymous-revenge-campaign
V1-0677,Inmate  39  dies at Matsqui Institution in Abbotsford,The Abbotsford News,https://www.abbynews.com/news/inmate-39-dies-at-matsqui-institution-in-abbotsford-1766623
V1-0543,Repentigny police shooting: 'I called for help  but they killed my son',Montreal Gazette,https://montrealgazette.com/news/local-news/family-of-black-man-fatally-shot-by-repentigny-police-to-speak-monday
V1-0304,Earlier stabbing  not RCMP shooting killed man: Fredericton police,CTV,https://www.ctvnews.ca/atlantic/article/earlier-stabbing-not-rcmp-shooting-killed-man-fredericton-police/
V1-0574,'Words cannot describe our grief': Gunman identified in killings of two South Simcoe police officers,Toronto Star,https://www.thestar.com/news/gta/words-cannot-describe-our-grief-gunman-identified-in-killings-of-two-south-simcoe-police-officers/article_79068de3-167a-5bc4-bb7f-cb06b50bc1a3.html
V2-0848,Nunavut coroner confirms mandatory inquest on Cape Dorset cell death,Nunatsiaq News,https://nunatsiaq.com/stories/article/65674nunavut_coroner_confirms_mandatory_inquest_in_cape_dorset_cell_death/
V1-0597,Fatal police shooting during mental health call in Winnipeg justified  watchdog says,CBC,https://www.cbc.ca/news/canada/manitoba/bradley-singer-independent-investigation-unit-report-winnipeg-1.7447445
V1-0254,Police identify Fort Mac shooting victim,CBC,https://www.cbc.ca/news/canada/edmonton/police-identify-fort-mac-shooting-victim-1.1039991
V1-0415,No charges against Montreal police officers in shooting of homeless man,CBC,https://www.cbc.ca/news/canada/montreal/no-charges-against-montreal-police-officers-in-shooting-of-homeless-man-1.4841915
V1-0168,Man shot by police had made earlier threats  coroner's inquiry told,The Globe and Mail,https://www.theglobeandmail.com/news/toronto/man-shot-by-police-had-made-earlier-threats-coroners-inquiry-told/article1213727/
V1-0080,Court orders new trial linked to Saanich police shooting from 2004,Saanich News,https://www.saanichnews.com/news/court-orders-new-trial-linked-to-saanich-police-shooting-from-2004-221972
V1-0450,Inquest starts 'healing' in wake of B.C. man's Taser death,Tofino-Ucluelet Westerly News,https://www.westerlynews.ca/news/inquest-starts-healing-in-wake-of-bc-mans-taser-death-7397970
V1-0622,Ontario SIU investigates death of Indigenous man,The Globe and Mail,https://www.proquest.com/canadiannews/docview/3232581249/DFE21E03147740E4PQ/35?accountid=14771&sourcetype=Newspapers
V1-0222,So out of character,Bracebridge Examiner,https://www.muskokaregion.com/news/so-out-of-character/article_f4b0e3e6-b1de-5938-9e62-eeab1a91b258.html
V2-0857,'I see him when I close my eyes' says father of 20-year-old who died in police custody,CBC,https://www.cbc.ca/news/canada/manitoba/ken-leblanc-son-died-in-custody-1.3986436
V1-0397,Inquest into 2016 death of Nicolas Allan Jeppesen to start this month at Terrace Sportsplex,Terrace Standard,https://www.terracestandard.com/news/inquest-into-2016-death-of-nicolas-allan-jeppesen-to-start-this-month-at-terrace-sportsplex-6058851
V1-0603,Renée Vaugeois: What led to her decision to resign from the Edmonton Police Commission?,Edmonton Journal,https://edmontonjournal.com/news/renee-vaugeois-what-led-to-her-decision-to-resign-from-the-edmonton-police-commission
V1-0408,Vancouver police officer stabbed by robbery suspect gives emotional testimony at inquest,CBC,https://www.cbc.ca/news/canada/british-columbia/daniel-peter-rintoul-coroners-inquest-canadian-tire-2016-shooting-day-6-1.6643686
V1-0030,Police gun down man before my eyes ; Shots ring out by Tim Hortons in 'sleepy town': [Ontario Edition],Toronto Star,https://www.proquest.com/canadiannews/docview/438318786/EC5B8F6FE43F4F86PQ/2?accountid=14771&sourcetype=Newspapers
